Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,0,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782680828.338	,8.340,0,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,7.305,13149,0.319,0.044,3.656,0.5,0.237,0.032,1.634,0.224,0.899,0.123,0.074,7.847,14124,0.038,0.005,3.222,0.411,0.482,0.061,0.362,0.046,0.148,4.379
0,4294967295,1,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782680887.898	,7.300,51.410000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,6.501,11701,0.319,0.049,3.625,0.558,0.237,0.036,1.15,0.177,0.794,0.122,0.074,6.803,12245,0.038,0.006,1.709,0.251,0.143,0.021,0.127,0.019,0.174,4.452
0,4294967295,3,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782680976.122	,7.780,80.700000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,6.634,11942,0.319,0.048,3.651,0.55,0.237,0.036,1.216,0.183,0.843,0.127,0.074,7.318,13173,0.038,0.005,3.186,0.435,0.497,0.068,0.469,0.064,0.157,4.264
0,4294967295,4,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681011.462	,7.140,27.720000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,6.094,10969,0.319,0.052,3.229,0.53,0.237,0.039,1.219,0.2,0.819,0.134,0.074,6.672,12010,0.038,0.006,1.719,0.258,0.133,0.02,0.118,0.018,0.156,4.267
0,4294967295,6,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681063.982	,7.320,45.360000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,6.127,11028,0.319,0.052,3.338,0.545,0.237,0.039,1.199,0.196,0.789,0.129,0.074,6.847,12325,0.038,0.006,3.067,0.448,0.528,0.077,0.518,0.076,0.156,4.185
0,4294967295,7,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681090.982	,6.940,19.680000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,6.131,11035,0.319,0.052,3.333,0.544,0.237,0.039,1.201,0.196,0.791,0.129,0.074,6.484,11672,0.038,0.006,1.713,0.264,0.144,0.022,0.136,0.021,0.158,4.417
0,4294967295,9,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681139.906	,7.320,42.060000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,6.141,11053,0.319,0.052,3.48,0.567,0.237,0.039,1.174,0.191,0.763,0.124,0.074,6.807,12253,0.038,0.006,3.143,0.462,0.486,0.071,0.458,0.067,0.152,4.194
0,4294967295,10,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681166.286	,7.280,18.930000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,6.354,11438,0.319,0.05,3.444,0.542,0.237,0.037,1.253,0.197,0.784,0.123,0.074,6.751,12152,0.038,0.006,1.758,0.26,0.152,0.022,0.136,0.02,0.177,4.364
0,4294967295,12,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681217.626	,7.780,44.220000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,6.458,11624,0.319,0.049,3.544,0.549,0.237,0.037,1.222,0.189,0.802,0.124,0.085,7.236,13025,0.038,0.005,3.469,0.479,0.508,0.07,0.474,0.065,0.149,4.150
0,4294967295,13,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681240.486	,7.200,14.970000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,6.252,11253,0.319,0.051,3.412,0.546,0.237,0.038,1.237,0.198,0.826,0.132,0.08,6.662,11992,0.038,0.006,1.834,0.275,0.162,0.024,0.142,0.021,0.176,4.341
0,4294967295,15,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681291.806	,7.520,44.050000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,6.391,11504,0.319,0.05,3.57,0.559,0.237,0.037,1.233,0.193,0.801,0.125,0.074,7.045,12681,0.038,0.005,3.334,0.473,0.508,0.072,0.479,0.068,0.161,4.249
0,4294967295,16,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681318.766	,5.184,19.480000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,4.308,7754,0.319,0.074,2.097,0.487,0.237,0.055,1.387,0.322,0.452,0.105,0.08,4.687,8436,0.038,0.008,1.676,0.358,0.139,0.03,0.124,0.027,0.155,4.155
0,4294967295,18,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681369.530	,6.220,45.566000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,5.053,9096,0.319,0.063,2.124,0.42,0.237,0.047,1.369,0.271,0.462,0.091,0.074,5.75,10350,0.038,0.007,3.217,0.559,0.504,0.088,0.478,0.083,0.161,4.062
0,4294967295,19,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681395.850	,4.980,20.030000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,4.133,7440,0.319,0.077,2.289,0.554,0.237,0.057,1.221,0.295,0.451,0.109,0.078,4.504,8108,0.038,0.009,2.221,0.493,0.149,0.033,0.126,0.028,0.164,4.150
0,4294967295,21,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681447.170	,6.580,46.520000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,5.021,9037,0.319,0.064,2.208,0.44,0.237,0.047,1.146,0.228,0.457,0.091,0.073,6.084,10951,0.038,0.006,3.211,0.528,0.684,0.112,0.652,0.107,0.169,3.815
0,4294967295,22,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681481.830	,5.220,27.920000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,4.352,7834,0.319,0.073,2.158,0.496,0.237,0.054,1.19,0.273,0.467,0.107,0.077,4.718,8493,0.038,0.008,1.789,0.379,0.147,0.031,0.132,0.028,0.155,4.169
0,4294967295,24,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681576.994	,6.440,90.030000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,4.893,8807,0.319,0.065,2.278,0.466,0.237,0.048,1.356,0.277,0.465,0.095,0.073,5.909,10637,0.038,0.006,3.257,0.551,0.554,0.094,0.524,0.089,0.161,3.799
0,4294967295,26,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681619.394	,5.200,36.060000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,4.289,7720,0.319,0.074,2.489,0.58,0.237,0.055,1.185,0.276,0.452,0.105,0.077,4.676,8417,0.038,0.008,1.803,0.386,0.159,0.034,0.136,0.029,0.161,4.124
0,4294967295,27,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681644.554	,5.220,19.800000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,4.191,7544,0.319,0.076,2.207,0.527,0.237,0.056,1.169,0.279,0.447,0.107,0.074,4.678,8421,0.038,0.008,2.019,0.432,0.158,0.034,0.141,0.03,0.162,4.014
0,4294967295,29,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681702.494	,5.240,52.780000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,4.256,7660,0.319,0.075,2.448,0.575,0.237,0.056,1.126,0.264,0.449,0.106,0.077,4.695,8451,0.038,0.008,1.809,0.385,0.159,0.034,0.142,0.03,0.161,4.061
0,4294967295,30,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681726.998	,3.920,19.260000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,2.777,4999,0.319,0.115,1.427,0.514,0.237,0.085,0.484,0.174,0.458,0.165,0.0,3.382,6087,0.038,0.011,1.952,0.577,0.167,0.049,0.147,0.043,0.177,3.542
0,4294967295,32,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681773.498	,4.040,42.580000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,2.885,5193,0.319,0.111,1.467,0.509,0.237,0.082,0.515,0.179,0.471,0.163,0.0,3.476,6256,0.038,0.011,1.791,0.515,0.169,0.049,0.148,0.043,0.171,3.571
0,4294967295,33,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681797.418	,3.600,19.960000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,2.609,4696,0.319,0.122,1.218,0.467,0.237,0.091,0.521,0.2,0.477,0.183,0.0,3.124,5624,0.038,0.012,1.823,0.584,0.138,0.044,0.122,0.039,0.162,3.623
0,4294967295,35,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681843.338	,3.580,42.150000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,2.499,4499,0.319,0.128,1.126,0.451,0.237,0.095,0.523,0.209,0.46,0.184,0.0,3.131,5636,0.038,0.012,1.654,0.528,0.14,0.045,0.122,0.039,0.156,3.491
0,4294967295,36,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681867.898	,3.500,21.170000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,2.558,4604,0.319,0.125,1.238,0.484,0.237,0.093,0.503,0.197,0.449,0.176,0.0,3.033,5459,0.038,0.013,1.567,0.517,0.123,0.041,0.106,0.035,0.162,3.654
0,4294967295,37,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681889.998	,3.560,18.500000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,2.606,4691,0.319,0.123,1.255,0.482,0.237,0.091,0.498,0.191,0.443,0.17,0.0,3.093,5568,0.038,0.012,1.553,0.502,0.124,0.04,0.107,0.034,0.159,3.660
0,4294967295,39,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681935.362	,3.520,41.690000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,2.583,4649,0.319,0.124,1.235,0.478,0.237,0.092,0.489,0.19,0.443,0.172,0.0,3.023,5441,0.038,0.013,1.514,0.501,0.132,0.044,0.116,0.038,0.155,3.669
0,4294967295,40,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830782681961.042	,3.580,22.230000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,2.663,4793,0.319,0.12,1.311,0.492,0.237,0.089,0.498,0.187,0.454,0.17,0.0,3.088,5559,0.038,0.012,1.433,0.464,0.133,0.043,0.116,0.038,0.155,3.719
