Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,0,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830819177842.740	,16.260,0,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,14.886,26795,2.556,0.172,6.478,0.435,1.874,0.126,7.93,0.533,4.252,0.286,0.028,15.699,28259,0.038,0.002,3.377,0.215,0.534,0.034,0.402,0.026,0.206,4.578
0,4294967295,1,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830819177901.024	,11.120,41.990000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,10.168,18303,2.556,0.251,4.874,0.479,1.874,0.184,4.7,0.462,3.823,0.376,0.028,10.534,18962,0.038,0.004,1.898,0.18,0.169,0.016,0.147,0.014,0.206,4.572
0,4294967295,3,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830819177991.184	,12.760,79.130000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,11.991,21583,2.556,0.213,5.559,0.464,1.874,0.156,4.818,0.402,4.312,0.36,0.028,12.28,22104,0.038,0.003,3.153,0.257,0.137,0.011,0.123,0.01,0.198,4.698
0,4294967295,4,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830819178027.184	,12.660,23.240000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,11.578,20840,2.556,0.221,5.709,0.493,1.874,0.162,4.682,0.404,4.147,0.358,0.028,12.194,21950,0.038,0.003,1.893,0.155,0.139,0.011,0.132,0.011,0.206,4.573
0,4294967295,6,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830819178078.004	,12.440,38.090000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,11.637,20946,2.556,0.22,5.851,0.503,1.874,0.161,4.666,0.401,4.037,0.347,0.028,12.002,21603,0.038,0.003,1.821,0.152,0.123,0.01,0.126,0.01,0.206,4.677
0,4294967295,7,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830819178109.824	,12.744,19.310000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,11.978,21561,2.556,0.213,5.867,0.49,1.874,0.156,4.792,0.4,4.082,0.341,0.028,12.28,22104,0.038,0.003,1.607,0.131,0.126,0.01,0.128,0.01,0.198,4.700
0,4294967295,9,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830819178162.468	,12.240,40.006000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,11.467,20640,2.556,0.223,5.728,0.5,1.874,0.163,4.589,0.4,3.993,0.348,0.028,11.768,21183,0.038,0.003,1.561,0.133,0.131,0.011,0.136,0.012,0.198,4.684
0,4294967295,11,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830819178215.128	,12.740,40.510000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,11.98,21564,2.556,0.213,5.913,0.494,1.874,0.156,4.798,0.401,4.112,0.343,0.028,12.271,22087,0.038,0.003,1.581,0.129,0.132,0.011,0.137,0.011,0.206,4.702
0,4294967295,13,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830819178268.348	,12.700,40.260000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,11.871,21367,2.556,0.215,5.876,0.495,1.874,0.158,4.849,0.409,4.161,0.35,0.028,12.211,21980,0.038,0.003,1.669,0.137,0.132,0.011,0.128,0.011,0.206,4.673
0,4294967295,15,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830819178321.552	,12.560,40.550000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,11.81,21258,2.556,0.216,5.834,0.494,1.874,0.159,4.612,0.39,4.147,0.351,0.028,12.069,21724,0.038,0.003,1.619,0.134,0.131,0.011,0.129,0.011,0.206,4.701
0,4294967295,17,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830819178374.252	,12.400,40.190000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,11.601,20882,2.556,0.22,5.802,0.5,1.874,0.162,4.529,0.39,4.044,0.349,0.028,11.9,21420,0.038,0.003,1.634,0.137,0.143,0.012,0.144,0.012,0.198,4.678
0,4294967295,19,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830819178427.492	,12.640,40.850000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,11.844,21319,2.556,0.216,5.847,0.494,1.874,0.158,4.547,0.384,4.063,0.343,0.028,12.127,21828,0.038,0.003,1.615,0.133,0.144,0.012,0.144,0.012,0.198,4.685
0,4294967295,21,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830819178480.172	,12.840,40.110000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,12.059,21706,2.556,0.212,6.122,0.508,1.874,0.155,4.601,0.382,4.171,0.346,0.028,12.338,22208,0.038,0.003,1.895,0.154,0.142,0.011,0.13,0.011,0.206,4.696
0,4294967295,23,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830819178533.396	,12.620,40.410000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,11.826,21286,2.556,0.216,5.916,0.5,1.874,0.158,4.463,0.377,4.098,0.347,0.028,12.129,21832,0.038,0.003,1.743,0.144,0.143,0.012,0.132,0.011,0.198,4.685
