Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,0,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830810565202.172	,11.720,0,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,10.4,18720,1.278,0.123,4.851,0.466,0.938,0.09,4.371,0.42,2.397,0.23,0.047,11.194,20149,0.038,0.003,3.437,0.307,0.513,0.046,0.413,0.037,0.206,4.437
0,4294967295,1,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830810565259.276	,10.160,45.280000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,8.795,15831,1.278,0.145,4.706,0.535,0.938,0.107,2.739,0.311,2.239,0.255,0.047,9.642,17356,0.038,0.004,3.257,0.338,0.508,0.053,0.501,0.052,0.206,4.328
0,4294967295,3,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830810565349.976	,9.640,80.590000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,8.779,15802,1.278,0.146,4.436,0.505,0.938,0.107,2.74,0.312,2.172,0.247,0.047,9.105,16389,0.038,0.004,1.654,0.182,0.167,0.018,0.159,0.018,0.206,4.553
0,4294967295,4,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830810565390.056	,8.240,30.360000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,6.741,12133,1.278,0.19,3.184,0.472,0.938,0.139,2.902,0.431,1.783,0.264,0.048,7.677,13819,0.038,0.005,3.291,0.429,0.524,0.068,0.503,0.066,0.206,4.090
0,4294967295,6,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830810565440.816	,7.600,42.510000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,6.736,12125,1.278,0.19,3.224,0.479,0.938,0.139,2.746,0.408,1.812,0.269,0.048,7.075,12735,0.038,0.005,1.722,0.243,0.166,0.023,0.151,0.021,0.206,4.432
0,4294967295,7,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830810565474.360	,8.520,25.900000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,7.004,12608,1.278,0.182,3.403,0.486,0.938,0.134,2.886,0.412,1.834,0.262,0.047,7.961,14329,0.038,0.005,3.262,0.41,0.536,0.067,0.516,0.065,0.206,4.111
0,4294967295,9,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830810565524.020	,7.760,41.230000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,6.754,12158,1.278,0.189,3.238,0.479,0.938,0.139,2.813,0.417,1.881,0.278,0.047,7.188,12939,0.038,0.005,1.825,0.254,0.178,0.025,0.157,0.022,0.198,4.352
0,4294967295,10,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830810565545.680	,9.160,13.990000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,8.381,15086,1.278,0.152,4.034,0.481,0.938,0.112,2.716,0.324,2.332,0.278,0.047,8.692,15645,0.038,0.004,3.218,0.37,0.146,0.017,0.146,0.017,0.206,4.575
0,4294967295,12,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830810565600.600	,9.300,45.590000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,8.2,14760,1.278,0.156,4.146,0.506,0.938,0.114,2.675,0.326,2.316,0.282,0.047,8.832,15898,0.038,0.004,1.783,0.202,0.147,0.017,0.146,0.017,0.206,4.409
0,4294967295,13,47,mandatory_handoff,mandatory_handoff,dynamic,MIX_AIC,1780830810565629.940	,9.200,20.200000,1,1,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,8.408,15134,1.278,0.152,4.337,0.516,0.938,0.112,2.604,0.31,2.167,0.258,0.047,8.729,15712,0.038,0.004,1.754,0.201,0.131,0.015,0.131,0.015,0.206,4.569
